t,o,h,l,c
2025-12-28 08:00:00+00:00,841097.8672,842725.8816000001,841055.0227999999,842682.935
2025-12-28 09:00:00+00:00,842682.935,843049.2919999998,841277.0871999998,843040.8097999997
2025-12-28 10:00:00+00:00,843042.7144,850782.7119999998,843042.7144,850726.9985999996
2025-12-28 11:00:00+00:00,850732.6904000001,850907.0535999998,849983.6445999998,849997.2209999998
2025-12-28 12:00:00+00:00,849996.7588,849996.7588,849101.5349999999,849659.1294000002
2025-12-28 13:00:00+00:00,849659.1294,849993.9365999999,849640.9008000002,849993.9365999999
2025-12-28 14:00:00+00:00,849975.4936,851256.7346,849921.0135999998,850976.7009999999
2025-12-28 15:00:00+00:00,851002.3484,852356.0469999998,849369.9995999996,849369.9995999996
2025-12-28 16:00:00+00:00,849369.9162,850250.2765999996,849199.7289999997,849976.4967999997
2025-12-28 17:00:00+00:00,849976.4967999997,851506.6934000002,849781.189,851436.6216
2025-12-28 18:00:00+00:00,851436.6216,851436.9911999999,845338.1054000003,845381.0382000003
2025-12-28 19:00:00+00:00,845387.2623999999,845389.2494,844434.2352,844956.7119999997
2025-12-28 20:00:00+00:00,844956.9119999997,849417.6960000001,844756.4534,849073.2087999998
2025-12-28 21:00:00+00:00,849061.8720000001,850379.8849999999,846964.6075999998,850184.0280000004
2025-12-28 22:00:00+00:00,850184.2280000004,850261.9299999999,846222.9364,847820.6575999992
2025-12-28 23:00:00+00:00,847820.6575999992,849143.0638,844892.1532000001,845074.3249999998
2025-12-29 00:00:00+00:00,845074.3327999999,852866.6160000002,845064.4423999998,852703.8462
2025-12-29 01:00:00+00:00,852703.8462,864051.2198000003,848072.7544000004,863245.5672000005
2025-12-29 02:00:00+00:00,863245.5672,877194.1629999996,862828.6158000003,873903.8650000001
2025-12-29 03:00:00+00:00,873901.3097999999,877721.4418000003,869831.4689999996,869878.1415999994
2025-12-29 04:00:00+00:00,869862.4519999999,869862.4519999999,860866.0639999998,861249.9776000008
2025-12-29 05:00:00+00:00,861246.6015999999,862088.8857999997,856220.2296000003,859581.8292000004
2025-12-29 06:00:00+00:00,859582.6468,861153.2379999999,859464.6176,860710.5746000006
2025-12-29 07:00:00+00:00,860710.4890000001,860794.5538000002,854089.6708000002,854425.3867999999
2025-12-29 08:00:00+00:00,854425.3867999999,855160.1012,853321.8316,853330.1032
2025-12-29 09:00:00+00:00,853348.1469999999,855358.0922000008,832048.3411999998,834497.8903999998
2025-12-29 10:00:00+00:00,834497.8981999998,834709.6292000005,830368.5806000006,831425.0210000002
2025-12-29 11:00:00+00:00,831425.0610000002,831545.1664000001,828624.3342000003,828740.8510000001
2025-12-29 12:00:00+00:00,828738.9650000002,864432.5582,823184.0745999994,863645.8061999999
2025-12-29 13:00:00+00:00,863645.8616,863791.7536000002,846826.3617999998,846949.6099999999
2025-12-29 14:00:00+00:00,846949.53,871274.4860000004,846949.53,867038.6408000016
2025-12-29 15:00:00+00:00,867036.7136,880772.9202000005,861659.2307999999,879875.9011999998
2025-12-29 16:00:00+00:00,879875.9011999998,880120.1920000003,875981.0964000003,879159.687200001
2025-12-29 17:00:00+00:00,879308.862,886839.384000001,879307.689,886839.359200001
2025-12-29 18:00:00+00:00,886859.3668,887211.4264000007,864233.8902000003,864884.8201999997
2025-12-29 19:00:00+00:00,864884.8201999997,868737.3864000005,863939.758,864499.1568000001
2025-12-29 20:00:00+00:00,864499.1572000001,873514.1448000004,864473.4032,873514.1448000004
2025-12-29 21:00:00+00:00,873511.9937999999,873818.3441999996,869441.7997999999,871883.2307999997
2025-12-29 22:00:00+00:00,871877.5177999999,875455.0022,857251.7139999998,857272.6501999997
2025-12-29 23:00:00+00:00,857215.4254000001,857223.6795999999,855495.5618,855618.4122
2025-12-30 00:00:00+00:00,855619.4804,855641.8176,850808.9261999995,850809.0139999995
2025-12-30 01:00:00+00:00,850848.703,850848.703,848950.8895999998,849395.2798000001
2025-12-30 02:00:00+00:00,849395.2798000001,850306.4153999996,847191.6089999999,847719.2253999994
2025-12-30 03:00:00+00:00,847699.8424,847699.8424,824811.0732000002,825189.9160000004
2025-12-30 04:00:00+00:00,825239.0491999999,829753.6334,825238.8453999999,828120.6197999992
2025-12-30 05:00:00+00:00,827981.7927999991,832362.0232,827981.7927999991,830911.6433999997
2025-12-30 06:00:00+00:00,830911.6433999997,838902.9003999993,830911.1210000005,834949.6461999993
2025-12-30 07:00:00+00:00,834949.526,835536.2553999999,834607.1781999998,835077.4625999996
2025-12-30 08:00:00+00:00,835077.4626,835280.8363999996,829248.1989999994,830256.9671999998
2025-12-30 09:00:00+00:00,830256.9672,830307.1761999999,827594.1128,827951.3177999994
2025-12-30 10:00:00+00:00,827951.3177999994,828951.6763999995,822092.1928000003,822099.4505999999
2025-12-30 11:00:00+00:00,822099.4506,823883.8960000002,820695.4371999999,820786.5093999997
2025-12-30 12:00:00+00:00,820784.0775999997,822460.9359999999,820669.0767999998,822398.6178000002
2025-12-30 13:00:00+00:00,822398.6178000002,828510.3655999999,822158.5125999998,828298.1516000003
2025-12-30 14:00:00+00:00,828298.6866000002,828332.7470000001,819914.9152000009,826993.4063999994
2025-12-30 15:00:00+00:00,826993.3909999994,830914.5946,817371.9627999999,830579.7381999997
2025-12-30 16:00:00+00:00,830577.8095999997,831270.2919999999,829910.8466,830108.5878000002
2025-12-30 17:00:00+00:00,830107.367,830659.5926000003,817582.3407999998,817589.4629999998
2025-12-30 18:00:00+00:00,817590.0629999997,831062.3239999998,817590.0629999997,820188.1443999998
2025-12-30 19:00:00+00:00,820188.1443999998,820585.7637999996,818218.4095999999,820375.8586000005
2025-12-30 20:00:00+00:00,820375.8586000005,820582.1610000004,819213.7610000005,819272.7784000004
2025-12-30 21:00:00+00:00,819272.7784000004,828153.3118000001,819042.9486000002,828153.0968
2025-12-30 22:00:00+00:00,828156.6952000001,828483.8492000003,820179.0116000007,820956.5498000004
2025-12-30 23:00:00+00:00,820956.5501999999,821173.2439999997,819723.7302000008,819776.8938000008
2025-12-31 00:00:00+00:00,819776.8938,819836.1108000001,819400.2656000003,819476.3048000005
2025-12-31 01:00:00+00:00,819476.3048000005,821570.7634000003,819037.1641999999,819037.4923999999
2025-12-31 02:00:00+00:00,819035.0122,819223.1216000001,818253.5159999997,818259.9761999997
2025-12-31 03:00:00+00:00,818259.9761999997,828490.6258000003,818148.7582000002,827751.1136000009
2025-12-31 04:00:00+00:00,827751.1136000009,828976.3391999999,827751.1056,828883.6838000002
2025-12-31 05:00:00+00:00,828883.6838000002,829591.1546000001,828736.0765999997,829557.7522000001
2025-12-31 06:00:00+00:00,829557.7522,829592.0056000003,829423.6098000002,829520.1348
2025-12-31 07:00:00+00:00,829520.1348,830022.3596000004,829422.1690000001,830022.3596000004
2025-12-31 08:00:00+00:00,829983.6601999999,830550.1682000003,829319.7506000001,830412.7927999997
2025-12-31 09:00:00+00:00,830290.9284000001,833197.0586,830213.9836000002,832436.6935999998
2025-12-31 10:00:00+00:00,832448.3928,832813.7270000002,832337.705,832615.7002000002
2025-12-31 11:00:00+00:00,832535.2582,834606.3143999997,832261.3073999999,834414.9132000001
2025-12-31 12:00:00+00:00,834484.9659999999,836510.0416000001,820250.7678,820276.4162000001
2025-12-31 13:00:00+00:00,820283.9616,826505.3446,820139.6786,825800.3661999998
2025-12-31 14:00:00+00:00,825799.109,843250.5961999996,822676.1761999992,832450.6389999995
2025-12-31 15:00:00+00:00,832450.473,862888.5197999993,832079.3724000001,862841.7219999994
2025-12-31 16:00:00+00:00,862846.1663999999,877217.9004000003,861947.6145999996,874613.7533999999
2025-12-31 17:00:00+00:00,874636.6782,880549.166,874597.5308000001,880374.5591999996
2025-12-31 18:00:00+00:00,880374.5592,889341.5626000003,879809.4896000006,889256.7530000007
2025-12-31 19:00:00+00:00,889256.753,892906.105,889188.5404000003,892906.105
2025-12-31 20:00:00+00:00,892927.7372,906284.6487999996,892625.8611999999,905845.1173999996
2025-12-31 21:00:00+00:00,905845.2006,906348.8881999999,900098.1082000001,900795.6372000003
2025-12-31 22:00:00+00:00,900795.6372000003,900953.3759999997,898807.6440000007,898840.6798000007
2025-12-31 23:00:00+00:00,898884.0106,898956.9339999999,890242.5554000003,890243.0652000003
2026-01-01 00:00:00+00:00,890243.0652,895192.2005999996,890214.1954000001,895192.2005999996
2026-01-01 01:00:00+00:00,895192.2005999996,899808.7547999999,893522.3572,899448.7844000001
2026-01-01 02:00:00+00:00,899449.1758,900498.5456000004,898692.4510000004,899335.2034000003
2026-01-01 03:00:00+00:00,899335.2112000004,900377.6846000003,899199.4280000001,900135.8574000004
2026-01-01 04:00:00+00:00,900137.9972000004,902063.2336000003,900086.8620000003,902015.5420000002
2026-01-01 05:00:00+00:00,902015.5420000002,903500.6672000001,901910.4476000001,903389.2911999999
2026-01-01 06:00:00+00:00,903389.2911999999,903488.5018,903036.2642,903198.1642
2026-01-01 07:00:00+00:00,903198.1642,904185.8461999997,903188.2255999999,903783.3097999999
2026-01-01 08:00:00+00:00,903728.2708,904516.1342,903721.9474,904515.8704000001
2026-01-01 09:00:00+00:00,904515.8704,904766.9312,903412.0234000001,903523.4452000003
2026-01-01 10:00:00+00:00,903523.4452000003,904468.0636,903523.4452000003,903757.3174000005
2026-01-01 11:00:00+00:00,903757.3174,904895.3670000002,903665.1781999997,904885.2065999995
2026-01-01 12:00:00+00:00,904885.2066,904885.2066,901203.3528,901203.9156
2026-01-01 13:00:00+00:00,901203.9156,901739.1938,899969.8333999999,901661.3701999998
2026-01-01 14:00:00+00:00,901661.3701999998,902136.9268000001,900756.593,901610.9689999997
2026-01-01 15:00:00+00:00,901610.9689999997,902466.3002,899606.0999999999,901895.7319999998
2026-01-01 16:00:00+00:00,901895.7319999998,904723.7031999999,901872.9158,904713.9269999999
2026-01-01 17:00:00+00:00,904713.9269999999,905679.7495999997,885199.1183999999,887043.9205999996
2026-01-01 18:00:00+00:00,887043.9205999996,888126.3581999999,886920.4868,888108.3711999998
2026-01-01 19:00:00+00:00,888108.3869999999,888278.3795999996,887565.4824,887574.5518
2026-01-01 20:00:00+00:00,887573.6094000001,889263.8536000001,875528.243,876113.0629999997
2026-01-01 21:00:00+00:00,876113.0629999997,876113.0629999997,869867.5861999999,869874.2966
2026-01-01 22:00:00+00:00,869874.0744,880347.2636000008,865030.6770000001,880179.2214000009
2026-01-01 23:00:00+00:00,880179.3046,880401.1164,872810.0012,872939.742
2026-01-02 00:00:00+00:00,872939.742,880080.5206,865093.8244000002,871673.3765999995
2026-01-02 01:00:00+00:00,871673.3766,872302.2775999994,868695.3521999997,868695.4905999997
2026-01-02 02:00:00+00:00,868695.4981999997,869948.5597999996,867799.5685999999,869489.1510000002
2026-01-02 03:00:00+00:00,869489.1510000002,870526.2841999998,858231.6584000001,861273.0096
2026-01-02 04:00:00+00:00,861273.0096,861856.6217999998,853997.3373999996,853997.3373999996
2026-01-02 05:00:00+00:00,853928.1192,853928.1192,849883.1909999999,852322.7546000002
2026-01-02 06:00:00+00:00,852322.7546000002,856924.1690000006,852322.7546000002,855561.9120000001
2026-01-02 07:00:00+00:00,855563.5620000002,856957.5032,855018.7284,855317.4462000001
2026-01-02 08:00:00+00:00,855317.4462000001,861315.5135999997,854952.029,860398.5847999998
2026-01-02 09:00:00+00:00,860398.5847999998,861064.0721999998,855964.5076000007,858681.8866000006
2026-01-02 10:00:00+00:00,858681.8866000006,887176.8318000002,858272.5194000002,886496.2680000003
2026-01-02 11:00:00+00:00,886495.089,886522.1332,851564.0663999999,852099.1101999991
2026-01-02 12:00:00+00:00,852099.1101999991,856574.5855999999,851058.2828000002,854852.6421999999
2026-01-02 13:00:00+00:00,854852.0125999999,856560.9404,854843.032,855732.0812000001
2026-01-02 14:00:00+00:00,855732.0812,875256.179599999,845508.0952000003,873973.4999999991
2026-01-02 15:00:00+00:00,874120.8509999991,885481.676,861326.2953999997,872091.5228000002
2026-01-02 16:00:00+00:00,872085.7586000001,881522.3060000001,863805.3387999989,880552.5424000004
2026-01-02 17:00:00+00:00,880553.0656000004,885609.7387999997,879884.5178000003,884622.1319999994
2026-01-02 18:00:00+00:00,884622.1319999994,884743.5326000003,877527.7069999995,877894.3367999992
2026-01-02 19:00:00+00:00,877894.3368,878854.3079999995,870549.2446,870989.0883999998
2026-01-02 20:00:00+00:00,870989.0883999998,871423.5932,866371.4000000005,866660.4498000008
2026-01-02 21:00:00+00:00,866657.1400000007,867630.0833999999,864141.6221999996,864254.1778000003
2026-01-02 22:00:00+00:00,864254.1778000003,864700.5529999995,863410.1280000001,863411.6452000004
2026-01-02 23:00:00+00:00,863393.2705999999,863555.579,860473.3608000003,860506.5676000008
2026-01-03 00:00:00+00:00,860506.5218,860571.9414000006,859279.7620000002,859281.4580000004
2026-01-03 01:00:00+00:00,859278.4842,862390.3269999998,858741.9904000002,861832.316
2026-01-03 02:00:00+00:00,861832.316,861878.3254,858908.9238000002,859890.0742
2026-01-03 03:00:00+00:00,859894.8076000001,860282.3145999998,858834.7490000005,858836.7712000004
2026-01-03 04:00:00+00:00,858838.2353999999,859017.1958,857203.9106000001,857691.1282000002
2026-01-03 05:00:00+00:00,857691.1282000002,857706.7380000001,855648.2988000002,855785.2276
2026-01-03 06:00:00+00:00,855785.2276,858360.4946000006,854804.161,858310.4820000005
2026-01-03 07:00:00+00:00,858308.8838,864765.8513999989,836420.0878000006,837955.4054000002
2026-01-03 08:00:00+00:00,837956.8352000001,838333.1335999997,836796.5027999999,837974.2104000009
2026-01-03 09:00:00+00:00,837973.539,838055.5852000003,831091.2899999999,833981.4232000009
2026-01-03 10:00:00+00:00,833981.4312000009,835395.0944000004,832911.0878000006,834985.9278000006
2026-01-03 11:00:00+00:00,834936.6202,834942.7758000001,832902.0492000002,833277.7908
2026-01-03 12:00:00+00:00,833280.627,836490.7294000008,831463.7762,836490.7294000008
2026-01-03 13:00:00+00:00,836490.7108000008,841644.3082000006,836490.7108000008,839396.4984000013
2026-01-03 14:00:00+00:00,839396.4984,839620.4800000006,835927.3283999999,836006.0237999997
2026-01-03 15:00:00+00:00,836006.0702,840075.4872,835921.4892,839763.0165999997
2026-01-03 16:00:00+00:00,839769.0165999997,846393.3836000001,839358.3302000001,845941.3768000002
2026-01-03 17:00:00+00:00,845943.0712,847079.1959999998,845931.8106000001,846967.1985999999
2026-01-03 18:00:00+00:00,846967.4501999998,851945.0087999988,846967.4501999998,851943.3027999988
2026-01-03 19:00:00+00:00,851943.3027999988,854763.2408000004,851850.4470000002,853446.2128000028
2026-01-03 20:00:00+00:00,853446.2128,853452.794,850479.579,851980.6252000016
2026-01-03 21:00:00+00:00,851981.2402000016,857350.4783999987,851790.3338000001,857350.4783999987
2026-01-03 22:00:00+00:00,857350.5468,858700.84,857342.5284000001,858700.6623999999
2026-01-03 23:00:00+00:00,858700.5982,863892.3214000002,858205.7020000004,862050.3920000002
2026-01-04 00:00:00+00:00,862050.4764,865339.0240000006,861021.5488000006,862742.3088000002
2026-01-04 01:00:00+00:00,862774.3744,863118.0690000004,857346.4195999998,858147.5420000002
2026-01-04 02:00:00+00:00,858147.542,859543.4894,856001.1708,856258.4836000002
2026-01-04 03:00:00+00:00,856356.2008000001,869876.9084000004,856344.3458000001,869876.9084000004
2026-01-04 04:00:00+00:00,869875.9946,878214.4763999999,869875.9946,878152.2538000006
2026-01-04 05:00:00+00:00,878152.2538000006,882858.2282,878152.2538000006,882758.1894
2026-01-04 06:00:00+00:00,882775.9286,884798.4715999998,881921.5848000001,883461.3863999996
2026-01-04 07:00:00+00:00,883478.3248,883544.9005999999,880614.2478,882783.1748000006
2026-01-04 08:00:00+00:00,882783.1748,882842.5716,875977.5136000002,878398.5837999999
2026-01-04 09:00:00+00:00,878398.5837999999,879143.7494000009,876872.0065999993,876936.055800001
2026-01-04 10:00:00+00:00,876936.055800001,881045.1472000015,876901.5887999997,880948.7982000011
2026-01-04 11:00:00+00:00,880948.7982000011,884570.9744000015,880920.8252,884568.3042000015
2026-01-04 12:00:00+00:00,884568.3042,888278.1454000014,884472.9686000008,888278.1454000014
2026-01-04 13:00:00+00:00,888278.1454,888659.0852000009,884693.8530000004,887767.1220000023
2026-01-04 14:00:00+00:00,887770.3396,889103.3918000004,887639.7878000005,888678.843400002
2026-01-04 15:00:00+00:00,888678.8446000001,889543.0702000016,887632.7513999997,888621.7790000017
2026-01-04 16:00:00+00:00,888649.6288000001,889874.2436000003,888357.6518000008,888826.505800002
2026-01-04 17:00:00+00:00,888826.3830000001,888842.9674000002,888007.8566000003,888123.7644000011
2026-01-04 18:00:00+00:00,888231.0900000001,888231.7176000001,886113.0882000003,888098.3993999998
2026-01-04 19:00:00+00:00,888098.3993999998,897930.9429999993,887306.4262000002,896838.4040000027
2026-01-04 20:00:00+00:00,896838.4040000027,901611.7722000002,896838.4040000027,901599.2552000012
2026-01-04 21:00:00+00:00,901623.6952000001,901626.3625999999,884095.2072000001,884589.1518000001
2026-01-04 22:00:00+00:00,884570.3781999999,884570.3781999999,882771.8902,883140.6404000004
2026-01-04 23:00:00+00:00,883070.1155999999,883936.5316000012,872193.5433999995,872204.8723999994
2026-01-05 00:00:00+00:00,872204.5008,873533.9854000001,869582.1558000003,873509.7376000002
2026-01-05 01:00:00+00:00,873509.4498000003,875257.964800001,869668.6877999997,873080.9159999994
2026-01-05 02:00:00+00:00,873080.9159999994,874049.0217999999,869776.7358000001,870983.6843999999
2026-01-05 03:00:00+00:00,870978.6828,874015.3592000002,868979.1519999999,869645.0564000001
2026-01-05 04:00:00+00:00,869646.3413999999,869762.6261999997,865054.0793999998,866558.5222
2026-01-05 05:00:00+00:00,866558.5222,867343.4861999996,863049.8498000007,863215.2372000001
2026-01-05 06:00:00+00:00,863216.8355999999,864052.0976000002,860629.6544000003,861472.4814000026
2026-01-05 07:00:00+00:00,861469.5911999999,861606.5410000001,861181.3042000001,861294.9656000003
2026-01-05 08:00:00+00:00,861294.9656000003,863366.1068,861098.8126,862504.8342000002
2026-01-05 09:00:00+00:00,862511.1564000001,892366.8637999999,860877.5795999998,891105.1932000002
2026-01-05 10:00:00+00:00,891105.1932,891366.3236000001,862149.5525999998,862258.9344000003
2026-01-05 11:00:00+00:00,862258.9344,864698.7816,861513.6682000003,862682.1537999997
2026-01-05 12:00:00+00:00,862682.1537999997,863084.3831999999,862164.0219999999,862404.4620000005
2026-01-05 13:00:00+00:00,862404.4620000005,862482.3254000001,858037.1024000006,858044.6982000003
2026-01-05 14:00:00+00:00,858044.6982000003,871210.5589999998,857180.6924,870898.0599999996
2026-01-05 15:00:00+00:00,870897.7411999996,878783.8124000002,870844.9852,874983.8491999998
2026-01-05 16:00:00+00:00,874996.8155999999,875426.8376000001,863423.0911999994,869296.1171999997
2026-01-05 17:00:00+00:00,869296.2021999997,886201.1817999996,866452.6944000013,871376.6312000006
2026-01-05 18:00:00+00:00,871576.6591999999,876627.2402,869625.9901999998,875851.8553999994
2026-01-05 19:00:00+00:00,877674.7129999994,878246.9540000003,875396.2033999998,875767.0213999995
2026-01-05 20:00:00+00:00,875766.9655999995,882638.8187999999,875295.3045999997,876757.2592
2026-01-05 21:00:00+00:00,876770.9242,877848.5231999999,870991.6365999996,876326.8189999992
2026-01-05 22:00:00+00:00,876327.5697999992,876502.6063999996,874839.7424000001,874866.4082000001
2026-01-05 23:00:00+00:00,874866.4082,874959.0399999999,871005.1004000001,871869.3213999994
2026-01-06 00:00:00+00:00,871869.3663999995,873709.2937999998,870631.024,871930.8940000007
2026-01-06 01:00:00+00:00,871931.2200000007,874317.1237999998,871291.7948000003,872643.8636000004
2026-01-06 02:00:00+00:00,872641.7366000001,872944.8611999997,869877.0150000001,870663.9732
2026-01-06 03:00:00+00:00,870664.253,885364.744199999,870376.0659999998,876053.7723999999
2026-01-06 04:00:00+00:00,876053.7723999999,881953.6089999999,874268.1883999998,881946.7987999999
2026-01-06 05:00:00+00:00,881949.647,900584.3683999997,877266.3443999998,899083.5881999996
2026-01-06 06:00:00+00:00,899083.5881999996,900335.2614000002,868954.5134000013,869244.2958
2026-01-06 07:00:00+00:00,869174.4032,872751.0552000001,865236.1893999999,872596.6572
2026-01-06 08:00:00+00:00,872588.8714,875961.7054,872588.8714,875757.8742
2026-01-06 09:00:00+00:00,875699.265,878463.7573999995,875008.5672,878010.6580000002
2026-01-06 10:00:00+00:00,877989.7220000001,879967.0951999992,876994.4531999999,879593.4529999989
2026-01-06 11:00:00+00:00,879593.453,899304.0656000007,878028.6712,898300.7038000007
2026-01-06 12:00:00+00:00,898300.7038000007,898834.8670000001,896666.3442000002,896666.3442000002
2026-01-06 13:00:00+00:00,896661.2673999998,904209.6406,881848.2975999999,904209.6406
2026-01-06 14:00:00+00:00,904216.6696000001,910145.2640000004,875967.3764000005,876216.0792000005
2026-01-06 15:00:00+00:00,876216.6354000005,901771.6144000016,874631.4291999998,898414.771200001
2026-01-06 16:00:00+00:00,898414.771200001,900804.6102,897665.5387999997,900567.6224000012
2026-01-06 17:00:00+00:00,900567.6024,902141.7926,895701.3908000014,896176.4108000007
2026-01-06 18:00:00+00:00,896209.4445999998,904290.0339999996,896175.0021999999,904207.3990000007
2026-01-06 19:00:00+00:00,904207.3990000007,917848.3412000004,904197.5263999999,917571.3842000003
2026-01-06 20:00:00+00:00,917571.3842000003,918082.7919999991,902789.9673999993,902799.5737999991
2026-01-06 21:00:00+00:00,902795.9748,902892.4627999999,893903.5618000001,894241.2758
2026-01-06 22:00:00+00:00,894208.9168,896262.8177999998,886052.5865999999,888019.4995999999
2026-01-06 23:00:00+00:00,888019.5114,894084.794600001,888019.5114,894030.6060000011
2026-01-07 00:00:00+00:00,894030.9078000011,894986.0755999997,892097.4798,892640.843
2026-01-07 01:00:00+00:00,892641.4258,897046.9438000001,892257.823,895748.4288000008
2026-01-07 02:00:00+00:00,895776.5544,898448.4506000006,895296.4061999996,898446.8228000007
2026-01-07 03:00:00+00:00,898435.7287999999,898756.0999999999,896652.1066000003,897248.3708000001
2026-01-07 04:00:00+00:00,897248.3708,900847.8326000001,897212.7622000001,899360.9621999993
2026-01-07 05:00:00+00:00,899360.7982,899480.5958,897153.1844,897242.3511999999
2026-01-07 06:00:00+00:00,897257.4132000001,899933.9202000002,897257.41,899873.8068000001
2026-01-07 07:00:00+00:00,899675.2046,900138.0546000007,899647.1209999999,900126.0546000007
2026-01-07 08:00:00+00:00,900130.8472000008,900808.1458000006,900130.8472000008,900808.1458000006
2026-01-07 09:00:00+00:00,900808.1458,905650.2290000006,900539.629,902722.2970000013
2026-01-07 10:00:00+00:00,902729.519,906583.7611999984,902498.9264,906583.7611999984
2026-01-07 11:00:00+00:00,906607.2146,909748.6213999987,906607.2146,909684.1527999984
2026-01-07 12:00:00+00:00,909683.5956000001,912699.6369999998,909665.5186000001,912326.0612000003
2026-01-07 13:00:00+00:00,912281.6894,913647.6940000001,911448.7054,913514.4314000001
2026-01-07 14:00:00+00:00,913514.4806,919621.2441999998,911488.496,915330.7921999996
2026-01-07 15:00:00+00:00,915333.2898000001,918446.2301999993,909648.6556,916987.3887999995
2026-01-07 16:00:00+00:00,916987.3888,921463.4846,916761.4459999993,921412.8659999999
2026-01-07 17:00:00+00:00,921412.8659999999,924344.6405999997,920824.6079999999,923149.6665999995
2026-01-07 18:00:00+00:00,923148.9604,925346.5427999997,920811.2805999996,921106.9067999995
2026-01-07 19:00:00+00:00,921106.9067999995,926683.156400001,919353.5399999999,922443.6077999998
2026-01-07 20:00:00+00:00,922443.6077999998,922841.0894,921498.1767999999,922841.0894
2026-01-07 21:00:00+00:00,922841.0894,925989.8384000002,922753.1565999998,925989.3950000003
2026-01-07 22:00:00+00:00,925989.3950000003,927470.1264,925381.3799999999,927277.2101999993
2026-01-07 23:00:00+00:00,927277.2102,927375.1352000006,921490.8539999999,923144.7272000005
2026-01-08 00:00:00+00:00,923144.7272,926131.0711999992,922094.8213999999,924375.9302000009
2026-01-08 01:00:00+00:00,924374.1675999999,924638.3884000006,918805.3456000007,918806.9554000008
2026-01-08 02:00:00+00:00,918844.6063999999,919188.0792000006,916103.2942000008,917549.6468
2026-01-08 03:00:00+00:00,917580.0876,917807.1164,915868.8374000001,916333.3946000002
2026-01-08 04:00:00+00:00,916329.2542,917651.9495999999,914758.7727999998,914758.7727999998
2026-01-08 05:00:00+00:00,914758.7727999998,914830.3930000005,914111.4154,914307.5353999996
2026-01-08 06:00:00+00:00,914307.5353999996,915203.1514000001,907002.7796000001,907229.4879999998
2026-01-08 07:00:00+00:00,907216.8993999998,907216.8993999998,898547.6178000005,898547.6178000005
2026-01-08 08:00:00+00:00,898547.6356000005,899040.4894000001,895071.8555999994,896036.2147999993
